id,time_taken
28399,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=16, microseconds=431918), datetime.timedelta(seconds=24, microseconds=925917), datetime.timedelta(seconds=63, microseconds=508954), datetime.timedelta(seconds=37, microseconds=991329), datetime.timedelta(seconds=16, microseconds=250020), datetime.timedelta(seconds=10, microseconds=64813)]"
28406,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28413,"[datetime.timedelta(seconds=1171, microseconds=552809)]"
29750,"[datetime.timedelta(seconds=24, microseconds=7056), datetime.timedelta(seconds=8, microseconds=671256), datetime.timedelta(seconds=6, microseconds=346698)]"
28460,[]
28518,"[datetime.timedelta(seconds=144, microseconds=125927), datetime.timedelta(seconds=113, microseconds=226487), datetime.timedelta(seconds=21, microseconds=607168), datetime.timedelta(seconds=269, microseconds=798550), datetime.timedelta(seconds=859, microseconds=827985)]"
28532,"[datetime.timedelta(seconds=23, microseconds=602893)]"
28581,"[datetime.timedelta(seconds=36, microseconds=50610), datetime.timedelta(seconds=25, microseconds=660274), datetime.timedelta(seconds=12, microseconds=570718), datetime.timedelta(seconds=5, microseconds=501998), datetime.timedelta(seconds=72, microseconds=810025), datetime.timedelta(seconds=29, microseconds=181510), datetime.timedelta(seconds=26, microseconds=463530), datetime.timedelta(seconds=31, microseconds=601458), datetime.timedelta(seconds=25, microseconds=966547), datetime.timedelta(seconds=278, microseconds=112829)]"
28670,"[datetime.timedelta(seconds=16, microseconds=808147), datetime.timedelta(seconds=20, microseconds=554062), datetime.timedelta(seconds=88, microseconds=973616)]"
28701,[]
28704,"[datetime.timedelta(seconds=21, microseconds=281377)]"
28731,"[datetime.timedelta(seconds=19, microseconds=574131), datetime.timedelta(seconds=21, microseconds=791831)]"
28761,"[datetime.timedelta(seconds=12, microseconds=571224), datetime.timedelta(seconds=16, microseconds=759756), datetime.timedelta(seconds=9, microseconds=205531), datetime.timedelta(seconds=23, microseconds=216774)]"
28810,"[datetime.timedelta(seconds=104, microseconds=990803)]"
28817,"[datetime.timedelta(seconds=178, microseconds=340916), datetime.timedelta(seconds=228, microseconds=956223), datetime.timedelta(seconds=155, microseconds=997623)]"
28824,"[datetime.timedelta(seconds=8, microseconds=190173)]"
28830,[]
28831,[]
28832,[]
28846,"[datetime.timedelta(seconds=869, microseconds=505688)]"
28847,[]
28872,[]
28887,[]
29058,[]
29060,[]
29067,[]
29070,[]
29101,"[datetime.timedelta(seconds=14, microseconds=922731), datetime.timedelta(seconds=268, microseconds=432383)]"
29148,[]
29158,[]
29255,[]
29296,"[datetime.timedelta(seconds=10, microseconds=676286), datetime.timedelta(seconds=145, microseconds=286768), datetime.timedelta(seconds=14, microseconds=569729), datetime.timedelta(seconds=53, microseconds=718572)]"
29327,"[datetime.timedelta(seconds=22, microseconds=537631), datetime.timedelta(seconds=8, microseconds=64082)]"
29332,[]
29341,"[datetime.timedelta(seconds=49, microseconds=911938), datetime.timedelta(seconds=113, microseconds=487926), datetime.timedelta(seconds=5, microseconds=188211)]"
29518,"[datetime.timedelta(seconds=36, microseconds=50610), datetime.timedelta(seconds=52, microseconds=310004)]"
29525,[]
29606,"[datetime.timedelta(seconds=207, microseconds=335765)]"
29706,"[datetime.timedelta(seconds=8, microseconds=177472), datetime.timedelta(seconds=64, microseconds=10542)]"
29712,"[datetime.timedelta(seconds=8, microseconds=190173), datetime.timedelta(seconds=84, microseconds=331993), datetime.timedelta(seconds=521, microseconds=659655), datetime.timedelta(seconds=83, microseconds=47391)]"
29729,"[datetime.timedelta(seconds=155, microseconds=711956), datetime.timedelta(seconds=11, microseconds=498296), datetime.timedelta(seconds=6, microseconds=96723), datetime.timedelta(seconds=10, microseconds=613564), datetime.timedelta(seconds=120, microseconds=770212)]"
29744,[]
29821,[]
29892,"[datetime.timedelta(seconds=162, microseconds=921200)]"
29951,"[datetime.timedelta(seconds=322, microseconds=752623), datetime.timedelta(seconds=18, microseconds=680775), datetime.timedelta(seconds=7, microseconds=710889)]"
29966,[]
30032,[]
30087,"[datetime.timedelta(seconds=5, microseconds=779889), datetime.timedelta(seconds=51, microseconds=36635), datetime.timedelta(seconds=7, microseconds=741422)]"
30110,"[datetime.timedelta(seconds=48, microseconds=65669)]"
30114,"[datetime.timedelta(seconds=8, microseconds=420457)]"
30115,[]
30186,"[datetime.timedelta(seconds=13, microseconds=383219), datetime.timedelta(seconds=9, microseconds=704328)]"
30553,[]
30326,"[datetime.timedelta(seconds=12, microseconds=964534), datetime.timedelta(seconds=13, microseconds=19916), datetime.timedelta(seconds=7, microseconds=735576), datetime.timedelta(seconds=23, microseconds=67896), datetime.timedelta(seconds=8, microseconds=479027), datetime.timedelta(seconds=4525, microseconds=832802)]"
30338,"[datetime.timedelta(seconds=483, microseconds=339088), datetime.timedelta(seconds=7, microseconds=621889)]"
30347,[]
30510,"[datetime.timedelta(seconds=68, microseconds=661235), datetime.timedelta(seconds=184, microseconds=517810)]"
30531,"[datetime.timedelta(seconds=18, microseconds=464182)]"
30528,"[datetime.timedelta(seconds=287, microseconds=31856)]"
30529,[]
30539,[]
